filename,date,time,frame_number,prey_event,prey_type
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2010,2016-10-20,07:51:15,2010,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2011,2016-10-20,07:51:15,2011,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2012,2016-10-20,07:51:15,2012,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2013,2016-10-20,07:51:15,2013,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2014,2016-10-20,07:51:15,2014,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2015,2016-10-20,07:51:15,2015,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2016,2016-10-20,07:51:15,2016,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2017,2016-10-20,07:51:15,2017,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2018,2016-10-20,07:51:15,2018,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2019,2016-10-20,07:51:15,2019,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2020,2016-10-20,07:51:15,2020,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2021,2016-10-20,07:51:15,2021,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2022,2016-10-20,07:51:15,2022,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2023,2016-10-20,07:51:15,2023,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2024,2016-10-20,07:51:15,2024,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2025,2016-10-20,07:51:15,2025,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2026,2016-10-20,07:51:15,2026,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2027,2016-10-20,07:51:15,2027,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2028,2016-10-20,07:51:15,2028,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2029,2016-10-20,07:51:15,2029,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2030,2016-10-20,07:51:15,2030,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2031,2016-10-20,07:51:15,2031,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2032,2016-10-20,07:51:15,2032,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2033,2016-10-20,07:51:15,2033,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2034,2016-10-20,07:51:15,2034,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2035,2016-10-20,07:51:15,2035,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2036,2016-10-20,07:51:15,2036,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2037,2016-10-20,07:51:15,2037,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2038,2016-10-20,07:51:15,2038,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_15_2039,2016-10-20,07:51:15,2039,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2040,2016-10-20,07:51:16,2040,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2041,2016-10-20,07:51:16,2041,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2042,2016-10-20,07:51:16,2042,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2043,2016-10-20,07:51:16,2043,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2044,2016-10-20,07:51:16,2044,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2045,2016-10-20,07:51:16,2045,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2046,2016-10-20,07:51:16,2046,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2047,2016-10-20,07:51:16,2047,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2048,2016-10-20,07:51:16,2048,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2049,2016-10-20,07:51:16,2049,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2050,2016-10-20,07:51:16,2050,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2051,2016-10-20,07:51:16,2051,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2052,2016-10-20,07:51:16,2052,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2053,2016-10-20,07:51:16,2053,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2054,2016-10-20,07:51:16,2054,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2055,2016-10-20,07:51:16,2055,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2056,2016-10-20,07:51:16,2056,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2057,2016-10-20,07:51:16,2057,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2058,2016-10-20,07:51:16,2058,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2059,2016-10-20,07:51:16,2059,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2060,2016-10-20,07:51:16,2060,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2061,2016-10-20,07:51:16,2061,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2062,2016-10-20,07:51:16,2062,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2063,2016-10-20,07:51:16,2063,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2064,2016-10-20,07:51:16,2064,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2065,2016-10-20,07:51:16,2065,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2066,2016-10-20,07:51:16,2066,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2067,2016-10-20,07:51:16,2067,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2068,2016-10-20,07:51:16,2068,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_16_2069,2016-10-20,07:51:16,2069,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2070,2016-10-20,07:51:17,2070,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2071,2016-10-20,07:51:17,2071,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2072,2016-10-20,07:51:17,2072,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2073,2016-10-20,07:51:17,2073,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2074,2016-10-20,07:51:17,2074,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2075,2016-10-20,07:51:17,2075,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2076,2016-10-20,07:51:17,2076,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2077,2016-10-20,07:51:17,2077,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2078,2016-10-20,07:51:17,2078,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2079,2016-10-20,07:51:17,2079,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2080,2016-10-20,07:51:17,2080,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2081,2016-10-20,07:51:17,2081,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2082,2016-10-20,07:51:17,2082,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2083,2016-10-20,07:51:17,2083,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2084,2016-10-20,07:51:17,2084,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2085,2016-10-20,07:51:17,2085,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2086,2016-10-20,07:51:17,2086,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2087,2016-10-20,07:51:17,2087,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2088,2016-10-20,07:51:17,2088,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2089,2016-10-20,07:51:17,2089,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2090,2016-10-20,07:51:17,2090,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2091,2016-10-20,07:51:17,2091,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2092,2016-10-20,07:51:17,2092,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2093,2016-10-20,07:51:17,2093,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2094,2016-10-20,07:51:17,2094,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2095,2016-10-20,07:51:17,2095,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2096,2016-10-20,07:51:17,2096,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2097,2016-10-20,07:51:17,2097,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2098,2016-10-20,07:51:17,2098,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_17_2099,2016-10-20,07:51:17,2099,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2100,2016-10-20,07:51:18,2100,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2101,2016-10-20,07:51:18,2101,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2102,2016-10-20,07:51:18,2102,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2103,2016-10-20,07:51:18,2103,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2104,2016-10-20,07:51:18,2104,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2105,2016-10-20,07:51:18,2105,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2106,2016-10-20,07:51:18,2106,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2107,2016-10-20,07:51:18,2107,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2108,2016-10-20,07:51:18,2108,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2109,2016-10-20,07:51:18,2109,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2110,2016-10-20,07:51:18,2110,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2111,2016-10-20,07:51:18,2111,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2112,2016-10-20,07:51:18,2112,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2113,2016-10-20,07:51:18,2113,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2114,2016-10-20,07:51:18,2114,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2115,2016-10-20,07:51:18,2115,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2116,2016-10-20,07:51:18,2116,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2117,2016-10-20,07:51:18,2117,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2118,2016-10-20,07:51:18,2118,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2119,2016-10-20,07:51:18,2119,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2120,2016-10-20,07:51:18,2120,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2121,2016-10-20,07:51:18,2121,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2122,2016-10-20,07:51:18,2122,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2123,2016-10-20,07:51:18,2123,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2124,2016-10-20,07:51:18,2124,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2125,2016-10-20,07:51:18,2125,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2126,2016-10-20,07:51:18,2126,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2127,2016-10-20,07:51:18,2127,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2128,2016-10-20,07:51:18,2128,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_18_2129,2016-10-20,07:51:18,2129,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2130,2016-10-20,07:51:19,2130,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2131,2016-10-20,07:51:19,2131,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2132,2016-10-20,07:51:19,2132,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2133,2016-10-20,07:51:19,2133,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2134,2016-10-20,07:51:19,2134,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2135,2016-10-20,07:51:19,2135,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2136,2016-10-20,07:51:19,2136,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2137,2016-10-20,07:51:19,2137,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2138,2016-10-20,07:51:19,2138,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2139,2016-10-20,07:51:19,2139,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2140,2016-10-20,07:51:19,2140,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2141,2016-10-20,07:51:19,2141,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2142,2016-10-20,07:51:19,2142,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2143,2016-10-20,07:51:19,2143,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2144,2016-10-20,07:51:19,2144,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2145,2016-10-20,07:51:19,2145,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2146,2016-10-20,07:51:19,2146,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2147,2016-10-20,07:51:19,2147,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2148,2016-10-20,07:51:19,2148,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2149,2016-10-20,07:51:19,2149,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2150,2016-10-20,07:51:19,2150,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2151,2016-10-20,07:51:19,2151,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2152,2016-10-20,07:51:19,2152,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2153,2016-10-20,07:51:19,2153,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2154,2016-10-20,07:51:19,2154,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2155,2016-10-20,07:51:19,2155,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2156,2016-10-20,07:51:19,2156,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2157,2016-10-20,07:51:19,2157,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2158,2016-10-20,07:51:19,2158,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_19_2159,2016-10-20,07:51:19,2159,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2160,2016-10-20,07:51:20,2160,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2161,2016-10-20,07:51:20,2161,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2162,2016-10-20,07:51:20,2162,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2163,2016-10-20,07:51:20,2163,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2164,2016-10-20,07:51:20,2164,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2165,2016-10-20,07:51:20,2165,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2166,2016-10-20,07:51:20,2166,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2167,2016-10-20,07:51:20,2167,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2168,2016-10-20,07:51:20,2168,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2169,2016-10-20,07:51:20,2169,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2170,2016-10-20,07:51:20,2170,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2171,2016-10-20,07:51:20,2171,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2172,2016-10-20,07:51:20,2172,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2173,2016-10-20,07:51:20,2173,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2174,2016-10-20,07:51:20,2174,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2175,2016-10-20,07:51:20,2175,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2176,2016-10-20,07:51:20,2176,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2177,2016-10-20,07:51:20,2177,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2178,2016-10-20,07:51:20,2178,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2179,2016-10-20,07:51:20,2179,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2180,2016-10-20,07:51:20,2180,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2181,2016-10-20,07:51:20,2181,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2182,2016-10-20,07:51:20,2182,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2183,2016-10-20,07:51:20,2183,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2184,2016-10-20,07:51:20,2184,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2185,2016-10-20,07:51:20,2185,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2186,2016-10-20,07:51:20,2186,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2187,2016-10-20,07:51:20,2187,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2188,2016-10-20,07:51:20,2188,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_20_2189,2016-10-20,07:51:20,2189,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2190,2016-10-20,07:51:21,2190,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2191,2016-10-20,07:51:21,2191,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2192,2016-10-20,07:51:21,2192,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2193,2016-10-20,07:51:21,2193,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2194,2016-10-20,07:51:21,2194,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2195,2016-10-20,07:51:21,2195,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2196,2016-10-20,07:51:21,2196,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2197,2016-10-20,07:51:21,2197,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2198,2016-10-20,07:51:21,2198,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2199,2016-10-20,07:51:21,2199,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2200,2016-10-20,07:51:21,2200,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2201,2016-10-20,07:51:21,2201,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2202,2016-10-20,07:51:21,2202,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2203,2016-10-20,07:51:21,2203,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2204,2016-10-20,07:51:21,2204,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2205,2016-10-20,07:51:21,2205,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2206,2016-10-20,07:51:21,2206,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2207,2016-10-20,07:51:21,2207,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2208,2016-10-20,07:51:21,2208,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2209,2016-10-20,07:51:21,2209,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2210,2016-10-20,07:51:21,2210,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2211,2016-10-20,07:51:21,2211,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2212,2016-10-20,07:51:21,2212,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2213,2016-10-20,07:51:21,2213,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2214,2016-10-20,07:51:21,2214,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2215,2016-10-20,07:51:21,2215,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2216,2016-10-20,07:51:21,2216,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2217,2016-10-20,07:51:21,2217,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2218,2016-10-20,07:51:21,2218,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_21_2219,2016-10-20,07:51:21,2219,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2220,2016-10-20,07:51:22,2220,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2221,2016-10-20,07:51:22,2221,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2222,2016-10-20,07:51:22,2222,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2223,2016-10-20,07:51:22,2223,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2224,2016-10-20,07:51:22,2224,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2225,2016-10-20,07:51:22,2225,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2226,2016-10-20,07:51:22,2226,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2227,2016-10-20,07:51:22,2227,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2228,2016-10-20,07:51:22,2228,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2229,2016-10-20,07:51:22,2229,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2230,2016-10-20,07:51:22,2230,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2231,2016-10-20,07:51:22,2231,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2232,2016-10-20,07:51:22,2232,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2233,2016-10-20,07:51:22,2233,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2234,2016-10-20,07:51:22,2234,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2235,2016-10-20,07:51:22,2235,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2236,2016-10-20,07:51:22,2236,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2237,2016-10-20,07:51:22,2237,1,1
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2238,2016-10-20,07:51:22,2238,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2239,2016-10-20,07:51:22,2239,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2240,2016-10-20,07:51:22,2240,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2241,2016-10-20,07:51:22,2241,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2242,2016-10-20,07:51:22,2242,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2243,2016-10-20,07:51:22,2243,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2244,2016-10-20,07:51:22,2244,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2245,2016-10-20,07:51:22,2245,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2246,2016-10-20,07:51:22,2246,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2247,2016-10-20,07:51:22,2247,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2248,2016-10-20,07:51:22,2248,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_22_2249,2016-10-20,07:51:22,2249,0,0
GI-LP0238_7_MOVI0006.avi_image_2016-10-20_07_51_23_2250,2016-10-20,07:51:23,2250,0,0
